AppName,TCID,STATUS,EXEDATE,ENV|CODE|DATA|REQ
ICGS,159,Pass,6/8/2017,
ICGS,160,Fail,6/9/2017,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data"
ICGS,161,Pass,6/10/2017,
ICGS,162,Fail,6/11/2017,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing"
ICGS,163,Pass,6/12/2017,
ICGS,164,Pass,6/13/2017,
ICGS,165,Pass,6/14/2017,
ICGS,166,Pass,6/15/2017,
ICGS,167,Fail,6/16/2017,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping"
ICGS,168,Fail,6/17/2017,DEV2.0|plt.show()|plt:undefined name|displaying
ICGS,169,Fail,6/18/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value 
ICGS,170,Fail,6/19/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data
ICGS,171,Pass,6/20/2017,
ICGS,172,Pass,6/21/2017,
ICGS,173,Fail,6/22/2017,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing
ICGS,174,Pass,6/23/2017,
ICGS,175,Pass,6/24/2017,
ICGS,176,Pass,6/25/2017,
ICGS,177,Fail,6/26/2017,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data"
ICGS,178,Fail,6/27/2017,UAT2.0|import pandasa as pd|pandasa: Package not found|importing
ICGS,179,Fail,6/28/2017,DEV2.0|import seaborn as sns|seaborn: package not found|importing
ICGS,180,Pass,6/29/2017,
ICGS,181,Pass,6/30/2017,
ICGS,182,Pass,7/1/2017,
ICGS,183,Pass,7/2/2017,
ICGS,184,Pass,7/3/2017,
ICGS,185,Fail,7/4/2017,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing
ICGS,186,Pass,7/5/2017,
ICGS,187,Pass,7/6/2017,
ICGS,188,Pass,7/7/2017,
ICGS,189,Pass,7/8/2017,
ICGS,190,Fail,7/9/2017,STG2.0|while var >! 0:  |invalid operator|validation
ICGS,191,Pass,7/10/2017,
ICGS,192,Fail,7/11/2017,UAT2.0|import pandas as pd|package not found|importing
ICGS,193,Pass,7/12/2017,
ICGS,194,Fail,7/13/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name
ICGS,195,Fail,7/14/2017,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control
ICGS,196,Fail,7/15/2017,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data"
ICGS,197,Fail,7/16/2017,DEV2.0|df.read_csv(...)|file not found|Importing file
ICGS,198,Fail,7/17/2017,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring
ICGS,199,Pass,7/18/2017,
ICGS,200,Pass,7/19/2017,
ICGS,201,Fail,7/20/2017,DEV2.0|df.read_csv(...)|file not found|Importing file
ICGS,202,Pass,7/21/2017,
ICGS,203,Pass,7/22/2017,
ICGS,204,Pass,7/23/2017,
ICGS,205,Pass,7/24/2017,
ICGS,206,Fail,7/25/2017,PROD2.0|np.arange(8)|numpy array out of range|looping
ICGS,207,Pass,7/26/2017,
ICGS,208,Fail,7/27/2017,DEV2.0|plt.show()|plt:undefined name|displaying
ICGS,209,Pass,7/28/2017,
ICGS,210,Pass,7/29/2017,
ICGS,211,Pass,7/30/2017,
ICGS,212,Pass,7/31/2017,
ICGS,213,Pass,8/1/2017,
ICGS,214,Fail,8/2/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
ICGS,215,Pass,8/3/2017,
ICGS,216,Pass,8/4/2017,
ICGS,217,Fail,8/5/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
ICGS,218,Pass,8/6/2017,
ICGS,219,Pass,8/7/2017,
ICGS,220,Fail,8/8/2017,"STG2.0|for i,j in range()|range expected 1 arguments|parsing"
ICGS,221,Pass,8/9/2017,
ICGS,222,Pass,8/10/2017,
ICGS,223,Pass,8/11/2017,
ICGS,224,Pass,8/12/2017,
ICGS,225,Pass,8/13/2017,
ICGS,226,Pass,8/14/2017,
ICGS,227,Pass,8/15/2017,
ICGS,228,Pass,8/16/2017,
ICGS,229,Pass,8/17/2017,
ICGS,230,Fail,8/18/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
ICGS,231,Fail,8/19/2017,DEV2.0|plt.show()|plt:undefined name|displaying
ICGS,232,Fail,8/20/2017,DEV2.0|df.read_csv(...)|file not found|Importing file
ICGS,233,Pass,8/21/2017,
ICGS,234,Fail,8/22/2017,STG2.0|for i in Age|list index out of range|looping
ICGS,235,Pass,8/23/2017,
ICGS,236,Fail,8/24/2017,DEV2.0|df.read_csv(...)|file not found|Importing file
ICGS,237,Pass,8/25/2017,
ICGS,238,Pass,8/26/2017,
ICGS,239,Fail,8/27/2017,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing"
ICGS,240,Pass,8/28/2017,
ICGS,241,Pass,8/29/2017,
ICGS,242,Pass,8/30/2017,
ICGS,243,Pass,8/31/2017,
ICGS,244,Pass,9/1/2017,
ICGS,245,Pass,9/2/2017,
ICGS,246,Pass,9/3/2017,
ICGS,247,Pass,9/4/2017,
ICGS,248,Pass,9/5/2017,
ICGS,249,Fail,9/6/2017,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring
ICGS,250,Fail,9/7/2017,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data"
ICGS,251,Fail,9/8/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name
ICGS,252,Fail,9/9/2017,"DEV2.0|for val in ""string"": |val : undefined variable|iteration"
ICGS,253,Fail,9/10/2017,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading"
ICGS,254,Pass,9/11/2017,
ICGS,255,Pass,9/12/2017,
ICGS,256,Pass,9/13/2017,
ICGS,257,Fail,9/14/2017,UAT2.0|import pandasa as pd|pandas: Package not found|importing
ICGS,258,Fail,9/15/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data
ICGS,259,Pass,9/16/2017,
ICGS,260,Pass,9/17/2017,
ICGS,261,Fail,9/18/2017,PROD2.0|Not compatible with IOS 13|Update not found|Updating
ICGS,262,Pass,9/19/2017,
ICGS,263,Pass,9/20/2017,
ICGS,264,Fail,9/21/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
ICGS,265,Pass,9/22/2017,
ICGS,266,Pass,9/23/2017,
ICGS,267,Fail,9/24/2017,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing
ICGS,268,Pass,9/25/2017,
ICGS,269,Pass,9/26/2017,
ICGS,270,Pass,9/27/2017,
ICGS,271,Pass,9/28/2017,
ICGS,272,Fail,9/29/2017,DEV2.0|plt.show()|displaying graph without plotting it|plotting
ICGS,273,Fail,9/30/2017,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error"
ICGS,274,Pass,10/1/2017,
ICGS,275,Pass,10/2/2017,
ICGS,276,Fail,10/3/2017,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing"
ICGS,277,Pass,10/4/2017,
ICGS,278,Pass,10/5/2017,
ICGS,279,Fail,10/6/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
ICGS,280,Fail,10/7/2017,STG2.0|for x in range(10)|List out of index [15]|looping
ICGS,281,Pass,10/8/2017,
ICGS,282,Fail,10/9/2017,PROD2.0|import numpy as np|numpy: Package not found|importing
ICGS,283,Fail,10/10/2017,"DEV2.0|print(""a[10]"")|No varible named a|retrive data"
ICGS,284,Fail,10/11/2017,DEV2.0|df.read_csv(...)|file not found|Importing file
ICGS,285,Pass,10/12/2017,
ICGS,286,Pass,10/13/2017,
ICGS,287,Pass,10/14/2017,
ICGS,288,Fail,10/15/2017,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data"
ICGS,289,Pass,10/16/2017,
ICGS,290,Fail,10/17/2017,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing"
ICGS,291,Pass,10/18/2017,
ICGS,292,Fail,10/19/2017,STG2.0|while var >! 0:  |invalid operator|validation
ICGS,293,Fail,10/20/2017,STG2.0|for x in range(10)|List out of index [15]|looping
ICGS,294,Fail,10/21/2017,UAT2.0|import pandasa as pd|pandasa: Package not found|importing
ICGS,295,Pass,10/22/2017,
ICGS,296,Fail,10/23/2017,DEV2.0|import seaborn as sns|seaborn: package not found|importing
ICGS,297,Pass,10/24/2017,
ICGS,298,Pass,10/25/2017,
ICGS,299,Fail,10/26/2017,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter"
ICGS,300,Pass,10/27/2017,
ICGS,301,Pass,10/28/2017,
ICGS,302,Pass,10/29/2017,
ICGS,303,Pass,10/30/2017,
ICGS,304,Fail,10/31/2017,UAT2.0|import pandasa as pd|pandasa: Package not found|importing
ICGS,305,Fail,11/1/2017,STG2.0|for i in Age|list index out of range|looping
ICGS,306,Fail,11/2/2017,PROD2.0|plt.show()|matplotlib is not imported|visualising
ICGS,307,Pass,11/3/2017,
ICGS,308,Pass,11/4/2017,
ICGS,309,Pass,11/5/2017,
ICGS,310,Pass,11/6/2017,
ICGS,311,Fail,11/7/2017,PROD2.0|import numpy as np|numpy: Package not found|importing
ICGS,312,Pass,11/8/2017,
ICGS,313,Fail,11/9/2017,UAT2.0|import pandas as pd|package not found|importing
ICGS,314,Pass,11/10/2017,
ICGS,315,Pass,11/11/2017,
ICGS,316,Pass,11/12/2017,
ICGS,317,Pass,11/13/2017,
ICGS,318,Pass,11/14/2017,
ICGS,319,Pass,11/15/2017,
ICGS,320,Fail,11/16/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
ICGS,321,Pass,11/17/2017,
ICGS,322,Pass,11/18/2017,
ICGS,323,Pass,11/19/2017,
ICGS,324,Pass,11/20/2017,
ICGS,325,Fail,11/21/2017,"DEV2.0|for val in ""string"": |val : undefined variable|iteration"
ICGS,326,Pass,11/22/2017,
ICGS,327,Fail,11/23/2017,UAT2.0|import pandasa as pd|pandas: Package not found|importing
ICGS,328,Pass,11/24/2017,
ICGS,329,Fail,11/25/2017,STG2.0|for i in Age|list index out of range|looping
ICGS,330,Fail,11/26/2017,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing
ICGS,331,Fail,11/27/2017,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing"
ICGS,332,Fail,11/28/2017,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error"
ICGS,333,Pass,11/29/2017,
ICGS,334,Pass,11/30/2017,
ICGS,335,Pass,12/1/2017,
ICGS,336,Pass,12/2/2017,
ICGS,337,Pass,12/3/2017,
ICGS,338,Pass,12/4/2017,
ICGS,339,Pass,12/5/2017,
ICGS,340,Pass,12/6/2017,
ICGS,341,Pass,12/7/2017,
ICGS,342,Pass,12/8/2017,
ICGS,343,Fail,12/9/2017,"DEV2.0|print(""a[10]"")|No varible named a|retrive data"
ICGS,344,Fail,12/10/2017,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping"
ICGS,345,Pass,12/11/2017,
ICGS,346,Pass,12/12/2017,
ICGS,347,Pass,12/13/2017,
ICGS,348,Pass,12/14/2017,
ICGS,349,Pass,12/15/2017,
ICGS,350,Pass,12/16/2017,
ICGS,351,Pass,12/17/2017,
ICGS,352,Pass,12/18/2017,
ICGS,353,Fail,12/19/2017,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming
ICGS,354,Pass,12/20/2017,
ICGS,355,Pass,12/21/2017,
ICGS,356,Pass,12/22/2017,
ICGS,357,Fail,12/23/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value 
ICGS,358,Pass,12/24/2017,
ICGS,359,Fail,12/25/2017,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter"
ICGS,360,Pass,12/26/2017,
ICGS,361,Pass,12/27/2017,
ICGS,362,Pass,12/28/2017,
ICGS,363,Pass,12/29/2017,
ICGS,364,Pass,12/30/2017,
ICGS,365,Pass,12/31/2017,
PRS,1,Fail,1/1/2017,"DEV2.0|print(""a[10]"")|No varible named a|retrive data"
PRS,2,Pass,1/2/2017,
PRS,3,Pass,1/3/2017,
PRS,4,Fail,1/4/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data
PRS,5,Pass,1/5/2017,
PRS,6,Pass,1/6/2017,
PRS,7,Pass,1/7/2017,
PRS,8,Pass,1/8/2017,
PRS,9,Fail,1/9/2017,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data"
PRS,10,Pass,1/10/2017,
PRS,11,Pass,1/11/2017,
PRS,12,Pass,1/12/2017,
PRS,13,Pass,1/13/2017,
PRS,14,Fail,1/14/2017,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading"
PRS,15,Pass,1/15/2017,
PRS,16,Pass,1/16/2017,
PRS,17,Fail,1/17/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
PRS,18,Fail,1/18/2017,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing"
PRS,19,Pass,1/19/2017,
PRS,20,Fail,1/20/2017,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data
PRS,21,Pass,1/21/2017,
PRS,22,Pass,1/22/2017,
PRS,23,Fail,1/23/2017,UAT2.0|import pandas as pd|package not found|importing
PRS,24,Pass,1/24/2017,
PRS,25,Pass,1/25/2017,
PRS,26,Pass,1/26/2017,
PRS,27,Fail,1/27/2017,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control
PRS,28,Pass,1/28/2017,
PRS,29,Pass,1/29/2017,
PRS,30,Pass,1/30/2017,
PRS,31,Pass,1/31/2017,
PRS,32,Pass,2/1/2017,
PRS,33,Pass,2/2/2017,
PRS,34,Fail,2/3/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name
PRS,35,Pass,2/4/2017,
PRS,36,Pass,2/5/2017,
PRS,37,Pass,2/6/2017,
PRS,38,Pass,2/7/2017,
PRS,39,Pass,2/8/2017,
PRS,40,Pass,2/9/2017,
PRS,41,Pass,2/10/2017,
PRS,42,Fail,2/11/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
PRS,43,Pass,2/12/2017,
PRS,44,Pass,2/13/2017,
PRS,45,Fail,2/14/2017,"STG2.0|for i,j in range()|range expected 1 arguments|parsing"
PRS,46,Pass,2/15/2017,
PRS,47,Pass,2/16/2017,
PRS,48,Fail,2/17/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
PRS,49,Fail,2/18/2017,"STG2.0|for i,j in range()|range expected 1 arguments|parsing"
PRS,50,Fail,2/19/2017,DEV2.0|plt.show()|plt:undefined name|displaying
PRS,51,Pass,2/20/2017,
PRS,52,Fail,2/21/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise
PRS,53,Pass,2/22/2017,
PRS,54,Fail,2/23/2017,STG2.0|while var >! 0:  |invalid operator|validation
PRS,55,Fail,2/24/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
PRS,56,Pass,2/25/2017,
PRS,57,Pass,2/26/2017,
PRS,58,Pass,2/27/2017,
PRS,59,Fail,2/28/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data
PRS,60,Pass,3/1/2017,
PRS,61,Pass,3/2/2017,
PRS,62,Fail,3/3/2017,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring
PRS,63,Pass,3/4/2017,
PRS,64,Fail,3/5/2017,UAT2.0|import pandas as pd|package not found|importing
PRS,65,Pass,3/6/2017,
PRS,66,Pass,3/7/2017,
PRS,67,Fail,3/8/2017,"DEV2.0|for val in ""string"": |val : undefined variable|iteration"
PRS,68,Fail,3/9/2017,PROD2.0|Not compatible with IOS 13|Update not found|Updating
PRS,69,Pass,3/10/2017,
PRS,70,Fail,3/11/2017,UAT2.0|import pandasa as pd|pandas: Package not found|importing
PRS,71,Pass,3/12/2017,
PRS,72,Fail,3/13/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name
PRS,73,Pass,3/14/2017,
PRS,74,Pass,3/15/2017,
PRS,75,Pass,3/16/2017,
PRS,76,Fail,3/17/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
PRS,77,Fail,3/18/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise
PRS,78,Fail,3/19/2017,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data
PRS,79,Pass,3/20/2017,
PRS,80,Fail,3/21/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise
PRS,81,Pass,3/22/2017,
PRS,82,Pass,3/23/2017,
PRS,83,Pass,3/24/2017,
PRS,84,Fail,3/25/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise
PRS,85,Fail,3/26/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise
PRS,86,Fail,3/27/2017,PROD2.0|np.arange(8)|numpy array out of range|looping
PRS,87,Pass,3/28/2017,
PRS,88,Pass,3/29/2017,
PRS,89,Pass,3/30/2017,
PRS,90,Fail,3/31/2017,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data"
PRS,91,Pass,4/1/2017,
PRS,92,Pass,4/2/2017,
PRS,93,Pass,4/3/2017,
PRS,94,Fail,4/4/2017,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error"
PRS,95,Pass,4/5/2017,
PRS,96,Pass,4/6/2017,
PRS,97,Pass,4/7/2017,
PRS,98,Pass,4/8/2017,
PRS,99,Fail,4/9/2017,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing
PRS,100,Fail,4/10/2017,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter"
PRS,101,Pass,4/11/2017,
PRS,102,Fail,4/12/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data
PRS,103,Fail,4/13/2017,PROD2.0|Not compatible with IOS 13|Update not found|Updating
PRS,104,Pass,4/14/2017,
PRS,105,Pass,4/15/2017,
PRS,106,Pass,4/16/2017,
PRS,107,Pass,4/17/2017,
PRS,108,Pass,4/18/2017,
PRS,109,Pass,4/19/2017,
PRS,110,Pass,4/20/2017,
PRS,111,Pass,4/21/2017,
PRS,112,Pass,4/22/2017,
PRS,113,Pass,4/23/2017,
PRS,114,Fail,4/24/2017,PROD2.0|Not compatible with IOS 13|Update not found|Updating
PRS,115,Pass,4/25/2017,
PRS,116,Fail,4/26/2017,UAT2.0|import pandasa as pd|pandas: Package not found|importing
PRS,117,Fail,4/27/2017,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing
PRS,118,Pass,4/28/2017,
PRS,119,Pass,4/29/2017,
PRS,120,Fail,4/30/2017,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data"
PRS,121,Fail,5/1/2017,"DEV2.0|print(""a[10]"")|No varible named a|retrive data"
PRS,122,Pass,5/2/2017,
PRS,123,Fail,5/3/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
PRS,124,Pass,5/4/2017,
PRS,125,Fail,5/5/2017,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data"
PRS,126,Fail,5/6/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name
PRS,127,Fail,5/7/2017,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming
PRS,128,Fail,5/8/2017,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing
PRS,129,Pass,5/9/2017,
PRS,130,Pass,5/10/2017,
PRS,131,Pass,5/11/2017,
PRS,132,Pass,5/12/2017,
PRS,133,Pass,5/13/2017,
PRS,134,Pass,5/14/2017,
PRS,135,Fail,5/15/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise
PRS,136,Pass,5/16/2017,
PRS,137,Fail,5/17/2017,UAT2.0|import pandas as pd|package not found|importing
PRS,138,Fail,5/18/2017,DEV2.0|plt.show()|displaying graph without plotting it|plotting
PRS,139,Fail,5/19/2017,UAT2.0|import pandas as pd|package not found|importing
PRS,140,Pass,5/20/2017,
PRS,141,Pass,5/21/2017,
PRS,142,Pass,5/22/2017,
PRS,143,Pass,5/23/2017,
PRS,144,Fail,5/24/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data
PRS,145,Pass,5/25/2017,
PRS,146,Pass,5/26/2017,
PRS,147,Pass,5/27/2017,
PRS,148,Pass,5/28/2017,
PRS,149,Fail,5/29/2017,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control
PRS,150,Pass,5/30/2017,
PRS,151,Pass,5/31/2017,
PRS,152,Pass,6/1/2017,
PRS,153,Pass,6/2/2017,
PRS,154,Fail,6/3/2017,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring
PRS,155,Fail,6/4/2017,"DEV2.0|for val in ""string"": |val : undefined variable|iteration"
PRS,156,Fail,6/5/2017,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data
PRS,157,Fail,6/6/2017,"DEV2.0|for val in ""string"": |val : undefined variable|iteration"
PRS,158,Fail,6/7/2017,"STG2.0|for i,j in range()|range expected 1 arguments|parsing"
PRS,159,Fail,6/8/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value 
PRS,160,Pass,6/9/2017,
PRS,161,Fail,6/10/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data
PRS,162,Pass,6/11/2017,
PRS,163,Pass,6/12/2017,
PRS,164,Fail,6/13/2017,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting"
PRS,165,Fail,6/14/2017,DEV2.0|plt.show()|plt:undefined name|displaying
PRS,166,Fail,6/15/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data
PRS,167,Fail,6/16/2017,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing"
PRS,168,Pass,6/17/2017,
PRS,169,Pass,6/18/2017,
PRS,170,Pass,6/19/2017,
PRS,171,Fail,6/20/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value 
PRS,172,Fail,6/21/2017,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting"
PRS,173,Pass,6/22/2017,
PRS,174,Pass,6/23/2017,
PRS,175,Fail,6/24/2017,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data
PRS,176,Fail,6/25/2017,DEV2.0|df.read_csv(...)|file not found|Importing file
PRS,177,Pass,6/26/2017,
PRS,178,Fail,6/27/2017,UAT2.0|import pandasa as pd|pandasa: Package not found|importing
PRS,179,Pass,6/28/2017,
PRS,180,Pass,6/29/2017,
PRS,181,Pass,6/30/2017,
PRS,182,Pass,7/1/2017,
PRS,183,Pass,7/2/2017,
PRS,184,Fail,7/3/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise
PRS,185,Fail,7/4/2017,PROD2.0|Not compatible with IOS 13|Update not found|Updating
PRS,186,Pass,7/5/2017,
PRS,187,Fail,7/6/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name
PRS,188,Pass,7/7/2017,
PRS,189,Fail,7/8/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations"
PRS,190,Pass,7/9/2017,
PRS,191,Pass,7/10/2017,
PRS,192,Pass,7/11/2017,
PRS,193,Pass,7/12/2017,
PRS,194,Pass,7/13/2017,
PRS,195,Pass,7/14/2017,
PRS,196,Fail,7/15/2017,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading"
PRS,197,Fail,7/16/2017,DEV2.0|import seaborn as sns|seaborn: package not found|importing
PRS,198,Pass,7/17/2017,
PRS,199,Pass,7/18/2017,
PRS,200,Pass,7/19/2017,
PRS,201,Pass,7/20/2017,
PRS,202,Pass,7/21/2017,
PRS,203,Pass,7/22/2017,
PRS,204,Fail,7/23/2017,STG2.0|for x in range(10)|List out of index [15]|looping
PRS,205,Pass,7/24/2017,
PRS,206,Pass,7/25/2017,
PRS,207,Fail,7/26/2017,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing
PRS,208,Fail,7/27/2017,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring
PRS,209,Pass,7/28/2017,
PRS,210,Pass,7/29/2017,
PRS,211,Fail,7/30/2017,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data"
PRS,212,Fail,7/31/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name
PRS,213,Fail,8/1/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping"
PRS,214,Pass,8/2/2017,
PRS,215,Pass,8/3/2017,
PRS,216,Pass,8/4/2017,
PRS,217,Pass,8/5/2017,
PRS,218,Pass,8/6/2017,
PRS,219,Pass,8/7/2017,
PRS,220,Fail,8/8/2017,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data
PRS,221,Pass,8/9/2017,
PRS,222,Fail,8/10/2017,"DEV2.0|print(""a[10]"")|No varible named a|retrive data"
PRS,223,Pass,8/11/2017,
PRS,224,Pass,8/12/2017,
PRS,225,Pass,8/13/2017,
PRS,226,Fail,8/14/2017,UAT2.0|import pandasa as pd|pandas: Package not found|importing
PRS,227,Pass,8/15/2017,
PRS,228,Pass,8/16/2017,
PRS,229,Fail,8/17/2017,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing"
PRS,230,Fail,8/18/2017,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing"
PRS,231,Pass,8/19/2017,
PRS,232,Pass,8/20/2017,
PRS,233,Pass,8/21/2017,
PRS,234,Pass,8/22/2017,
PRS,235,Pass,8/23/2017,
PRS,236,Fail,8/24/2017,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter"
PRS,237,Fail,8/25/2017,UAT2.0|import pandasa as pd|pandas: Package not found|importing
PRS,238,Fail,8/26/2017,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing
PRS,239,Pass,8/27/2017,
PRS,240,Fail,8/28/2017,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing"
PRS,241,Pass,8/29/2017,
PRS,242,Fail,8/30/2017,DEV2.0|df.read_csv(...)|file not found|Importing file
PRS,243,Fail,8/31/2017,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter"
PRS,244,Pass,9/1/2017,
PRS,245,Fail,9/2/2017,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error"
PRS,246,Pass,9/3/2017,
PRS,247,Fail,9/4/2017,UAT2.0|import matplotlib as plt|matplotlib: Package not found|importing
PRS,248,Pass,9/5/2017,
PRS,249,Fail,9/6/2017,"PROD2.0| client.post_telemetry(navsat_msg, compass_msg)|TimeoutError|Accept TimeoutError Properly"
PRS,250,Fail,9/7/2017,DEV2.0|df.read_csv(...)|file not found|Importing file
PRS,251,Pass,9/8/2017,
PRS,252,Fail,9/9/2017,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing"
PRS,253,Pass,9/10/2017,
PRS,254,Pass,9/11/2017,
PRS,255,Pass,9/12/2017,
PRS,256,Pass,9/13/2017,
PRS,257,Pass,9/14/2017,
PRS,258,Pass,9/15/2017,
PRS,259,Fail,9/16/2017,"DEV2.0|print(""a[10]"")|No varible named a|retrive data"
PRS,260,Fail,9/17/2017,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data"
PRS,261,Fail,9/18/2017,UAT2.0|import pandasa as pd|pandas: Package not found|importing
